job_#,doc_#,borough,initial_cost,total_est_fee,existing_zoning_sqft,proposed_zoning_sqft,enlargement_sq_footage,street_frontage,existingno._of_stories,proposed_no._of_stories,existing_height,proposed_height
121610587,01,MANHATTAN,20000,419.5,0,0,0,0,8,8,84,84
220287632,01,BRONX,0,400,0,0,0,50,0,0,0,0
220282628,05,BRONX,0,0,0,0,0,0,0,0,0,0
520129735,01,STATEN ISLAND,647200,6887.9,0,0,0,0,3,3,36,36
440079727,01,QUEENS,0,180,0,0,0,0,14,14,140,140
320755839,01,BROOKLYN,277960,3076.9,0,0,0,0,37,37,418,418
121610088,01,MANHATTAN,25000,471,0,0,0,0,5,5,50,50
121610042,01,MANHATTAN,10000,316.5,0,0,0,0,1,1,23,23
121610747,01,MANHATTAN,125000,1501,0,0,0,0,19,19,171,171
121610809,01,MANHATTAN,190000,2170.5,0,0,0,0,8,8,91,91
420837296,01,QUEENS,366000,3983.3,0,0,0,0,1,1,15,15
320754634,01,BROOKLYN,1965,130,0,0,0,0,2,2,18,18
420829802,01,QUEENS,15000,203.58,970,1153,184,0,2,2,28,28
121610747,02,MANHATTAN,25000,471,0,0,0,0,0,0,0,0
320753341,01,BROOKLYN,0,160,0,0,0,0,4,4,55,55
420837973,01,QUEENS,15593,186.65,0,0,0,0,1,1,14,14
320754956,01,BROOKLYN,28000,248.45,0,0,0,0,2,2,22,22
121610809,02,MANHATTAN,19000,409.2,0,0,0,0,0,0,0,0
420837296,02,QUEENS,70140,944.8,0,0,0,0,0,0,0,0
121602177,01,MANHATTAN,0,100,0,0,0,0,0,0,0,0
320754974,01,BROOKLYN,25000,233,0,0,0,0,3,3,30,30
121585917,01,MANHATTAN,200000,2403.5,0,0,0,0,21,21,240,240
121606002,01,MANHATTAN,300000,3303.5,0,0,0,0,15,15,151,151
220285536,02,BRONX,0,0,0,0,0,0,0,0,0,0
120845247,01,MANHATTAN,25000,471,0,0,0,0,39,39,447,447
320753083,01,BROOKLYN,52000,749.1,0,0,0,0,2,2,25,25
140076450,01,MANHATTAN,0,160,0,0,0,0,5,5,50,50
320753127,01,BROOKLYN,500000,2679.25,0,0,0,0,3,3,46,46
320744067,01,BROOKLYN,0,420,0,0,0,40,2,0,30,0
320753403,01,BROOKLYN,7040,295.9,0,0,0,0,3,3,35,35
320755982,01,BROOKLYN,50000,783.5,19675,20521,0,0,5,5,55,55
320753323,01,BROOKLYN,0,160,0,0,0,0,3,3,37,37
121610694,01,MANHATTAN,42000,646.1,0,0,0,0,18,18,210,210
121610337,01,MANHATTAN,4900,235,0,0,0,0,6,6,65,65
320743353,01,BROOKLYN,52800,577.2,2267,2267,0,0,3,3,27,27
320754028,01,BROOKLYN,9000,306.2,0,0,0,0,3,3,34,34
121610266,01,MANHATTAN,200000,2273.5,0,0,0,0,14,14,175,175
320754894,01,BROOKLYN,3750,130,0,0,0,0,2,2,25,25
420842841,01,QUEENS,3000,225,0,0,0,0,6,6,70,70
420842903,01,QUEENS,135000,1604,0,0,0,0,11,11,117,117
320753500,01,BROOKLYN,143170,898.93,2851,2960,109,0,2,2,32,32
140076922,01,MANHATTAN,0,200,0,0,0,0,11,11,122,122
420842716,01,QUEENS,0,160,0,0,0,0,5,5,50,50
121611899,01,MANHATTAN,15000,368,0,0,0,0,1,1,6,6
320753831,01,BROOKLYN,0,230,0,0,0,0,6,6,65,65
320753350,02,BROOKLYN,4050000,41928.5,0,0,0,0,0,0,0,0
320762037,01,BROOKLYN,10000,316.5,0,0,0,0,1,1,20,20
340058332,01,BROOKLYN,100,130,0,0,0,0,4,4,35,35
121612451,01,MANHATTAN,140000,1655.5,0,0,0,0,28,28,336,336
420607481,01,QUEENS,18000,196.95,0,0,0,0,2,2,30,30
121610346,01,MANHATTAN,0,2120.14,0,6104,0,0,0,6,0,60
121606663,01,MANHATTAN,67180,913.9,0,0,0,0,19,19,200,200
140076977,01,MANHATTAN,0,130,0,0,0,0,14,14,140,140
340058314,01,BROOKLYN,100,225,0,0,0,0,3,3,39,39
220288445,01,BRONX,218000,2458.9,0,0,0,0,7,7,70,70
420842912,01,QUEENS,169350,1446.55,1828,2671,840,0,2,3,16,25
121612503,01,MANHATTAN,115000,1398,0,0,0,0,36,36,533,533
121612102,01,MANHATTAN,76500,1006.6,0,0,0,0,23,23,305,305
320743870,01,BROOKLYN,3000,225,0,0,0,0,3,3,35,35
121612157,01,MANHATTAN,0,170,0,0,0,0,4,4,45,45
121612059,01,MANHATTAN,3000,225,0,0,0,0,1,1,25,25
220288542,01,BRONX,0,160,0,0,0,0,5,5,55,55
320743852,01,BROOKLYN,3000,225,0,0,0,0,4,4,44,44
320743861,01,BROOKLYN,3000,225,0,0,0,0,6,6,60,60
220283191,01,BRONX,80000,1092.5,3136,3136,0,0,1,1,16,16
121611176,01,MANHATTAN,100,225,0,0,0,0,6,6,60,60
420834716,01,QUEENS,10000,371.5,47579,47579,0,0,7,7,70,70
121611675,01,MANHATTAN,19500,419.5,0,0,0,0,47,47,523,523
220288365,01,BRONX,5000,425,0,0,0,0,2,2,25,25
121611639,01,MANHATTAN,10000,316.5,0,0,0,0,35,35,350,350
520140179,01,STATEN ISLAND,0,630.52,0,2401,0,0,0,3,0,35
320753564,01,BROOKLYN,93600,588.35,0,0,0,0,2,2,24,24
121611434,01,MANHATTAN,208500,2366.2,0,0,0,0,5,5,68,68
121590313,01,MANHATTAN,47000,697.6,0,0,0,0,22,22,306,306
520140160,01,STATEN ISLAND,0,790.52,0,2401,0,0,0,3,0,35
121611666,01,MANHATTAN,1061750,11152.1,0,0,0,0,26,26,318,318
121611791,01,MANHATTAN,312000,3427.1,0,0,0,0,25,25,277,277
120845292,01,MANHATTAN,100000,1243.5,0,0,0,0,25,25,277,277
103643924,01,MANHATTAN,440000,4745.5,0,0,0,0,5,5,88,88
140077039,01,MANHATTAN,0,170,0,0,0,0,5,5,59,59
340058546,01,BROOKLYN,0,270,0,0,0,0,3,3,53,53
440080145,01,QUEENS,0,160,0,0,0,0,1,1,14,14
320755624,01,BROOKLYN,3000,225,0,0,0,0,3,3,32,32
121611416,02,MANHATTAN,975500,10266.3,0,0,0,0,0,0,0,0
520140188,01,STATEN ISLAND,50000,728.5,0,0,0,0,1,1,12,12
121611979,01,MANHATTAN,0,920,0,0,0,115,0,0,0,0
320753298,02,BROOKLYN,73000,965.4,0,0,0,0,0,0,0,0
121605897,01,MANHATTAN,50000,728.5,0,0,0,0,5,5,54,54
121611611,01,MANHATTAN,1000,225,0,0,0,0,12,12,120,120
121606645,01,MANHATTAN,1000,195,0,0,0,0,18,18,235,235
420842690,01,QUEENS,9000,306.2,0,0,0,0,2,2,20,20
520140204,01,STATEN ISLAND,5000,320,6832,6832,0,0,1,1,15,15
121611531,03,MANHATTAN,10000,316.5,0,0,0,0,0,0,0,0
220286857,01,BRONX,72000,955.1,0,0,0,0,6,6,60,60
320753804,01,BROOKLYN,10000,316.5,0,0,0,0,2,2,22,22
420842707,01,QUEENS,0,180,0,0,0,0,5,5,50,50
121601463,04,MANHATTAN,15000,368,0,0,0,0,0,0,0,0
420826734,01,QUEENS,3000,130,0,0,0,0,2,2,28,28
121612950,01,MANHATTAN,20000,419.5,0,0,0,0,2,2,25,25
420842921,01,QUEENS,15000,181.5,0,0,0,0,1,1,12,12
121612460,01,MANHATTAN,75425,996.3,0,0,0,0,7,7,73,73
121612488,01,MANHATTAN,31875,543.1,0,0,0,0,47,47,618,618
121612503,02,MANHATTAN,27600,501.9,0,0,0,0,0,0,0,0
340058369,01,BROOKLYN,294880,3252,0,0,0,0,3,3,32,32
121612077,01,MANHATTAN,5000,265,0,0,0,0,1,1,16,16
220288490,01,BRONX,0,1104,0,0,0,138,0,0,0,0
340058387,01,BROOKLYN,10000,155.75,0,0,0,0,2,2,20,20
121591287,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
520140302,01,STATEN ISLAND,18000,196.95,0,0,0,0,3,3,34,34
121612166,01,MANHATTAN,16570,358.6,0,0,0,0,7,7,75,75
220288427,01,BRONX,0,170,0,0,0,0,4,4,45,45
420842958,01,QUEENS,5000,265,0,0,0,0,2,2,25,25
120845121,01,MANHATTAN,24000,460.7,0,0,0,0,26,26,358,358
320753760,01,BROOKLYN,292300,3391.4,0,0,0,0,1,1,24,24
121611096,01,MANHATTAN,300000,3303.5,0,0,0,0,5,5,53,53
121611372,01,MANHATTAN,250000,2843.5,6374,6374,0,0,5,5,53,53
420842832,01,QUEENS,838,225,0,0,0,0,4,4,40,40
140076842,01,MANHATTAN,26000,481.3,0,0,0,0,6,6,66,66
121607341,01,MANHATTAN,1800,225,0,0,0,0,14,14,142,142
140076851,01,MANHATTAN,26000,481.3,0,0,0,0,6,6,66,66
420842663,01,QUEENS,1800000,18753.5,0,0,0,0,1,1,10,10
320754643,01,BROOKLYN,8750,306.2,0,0,0,0,2,2,30,30
121610122,02,MANHATTAN,283151,3138.7,0,0,0,0,0,0,0,0
320753779,01,BROOKLYN,0,2017.7,0,5500,0,0,0,4,0,39
121622066,03,MANHATTAN,46000,687.3,0,0,0,0,0,0,0,0
121611951,01,MANHATTAN,66000,893.3,0,0,0,0,8,8,83,83
520121877,01,STATEN ISLAND,0,532.76,0,1798,0,0,0,3,0,26
420842547,01,QUEENS,52500,759.4,0,0,0,0,17,17,202,202
420841824,01,QUEENS,2300000,27290.66,53752,66568,12816,0,1,1,45,45
121597995,01,MANHATTAN,151100,1779.1,0,0,0,0,25,25,324,324
320517767,01,BROOKLYN,46800,346.3,0,0,0,0,4,4,55,55
121601463,02,MANHATTAN,90000,1140.5,0,0,0,0,0,0,0,0
121611808,01,MANHATTAN,24000,460.7,0,0,0,0,4,4,48,48
320753859,01,BROOKLYN,0,170,0,0,0,0,6,6,65,65
340058298,01,BROOKLYN,78470,1027.2,0,0,0,0,3,3,36,36
520140240,01,STATEN ISLAND,0,651.08,0,1811,0,0,0,2,0,26
121612479,02,MANHATTAN,118165,1439.2,0,0,0,0,0,0,0,0
121607984,01,MANHATTAN,0,160,0,0,0,0,10,10,129,129
420841682,02,QUEENS,45000,677,0,0,0,0,0,0,0,0
340058403,01,BROOKLYN,17000,388.6,0,0,0,0,10,10,100,100
420842351,01,QUEENS,95000,1192,0,0,0,0,3,3,44,44
420841673,01,QUEENS,0,600,0,0,0,75,0,0,0,0
140077020,01,MANHATTAN,0,190,0,0,0,0,3,3,32,32
140077057,01,MANHATTAN,300000,3303.5,0,0,0,0,18,18,228,228
320734559,01,BROOKLYN,122000,745.75,1493,1525,110,0,2,2,27,28
420607472,01,QUEENS,102140,994.82,1831,1831,1,0,2,2,19,26
220210572,01,BRONX,0,1933.2,0,5068,0,0,0,4,0,40
140076691,01,MANHATTAN,50000,728.5,0,0,0,0,4,4,67,67
121611210,01,MANHATTAN,328500,1798.6,0,0,0,0,5,5,50,50
520133418,01,STATEN ISLAND,1000,225,0,0,0,0,6,6,59,59
120845229,01,MANHATTAN,5000,265,0,0,0,0,26,26,288,288
320753458,01,BROOKLYN,109000,933.6,2700,3600,900,0,3,3,30,30
140076717,01,MANHATTAN,0,160,0,0,0,0,9,9,90,90
121606805,01,MANHATTAN,0,160,0,0,0,0,50,50,488,488
320753412,01,BROOKLYN,50000,728.5,0,0,0,0,11,11,210,210
121606592,01,MANHATTAN,9700,381.5,0,0,0,0,8,8,80,80
121607047,01,MANHATTAN,179100,2067.5,0,0,0,0,14,14,155,155
420842556,01,QUEENS,10000,316.5,0,0,0,0,2,2,28,28
121609152,01,MANHATTAN,160000,1861.5,0,0,0,0,26,26,288,288
121606832,01,MANHATTAN,0,160,0,0,0,0,18,18,239,239
121570022,01,MANHATTAN,13800,357.7,0,0,0,0,16,16,214,214
320517730,01,BROOKLYN,142309,1686.4,0,0,0,0,8,8,112,112
121604709,01,MANHATTAN,60000,831.5,0,0,0,0,17,17,264,264
121608698,02,MANHATTAN,10000,316.5,0,0,0,0,0,0,0,0
420842501,01,QUEENS,7500,510.9,7098,7098,0,0,1,1,13,13
121610364,01,MANHATTAN,500000,5363.5,0,0,0,0,36,36,368,368
320759274,01,BROOKLYN,5000,130,0,0,0,0,1,1,12,12
420827172,01,QUEENS,350000,2118.63,2883,2982,99,0,2,2,29,30
420806408,01,QUEENS,929000,9782.2,0,0,0,0,6,6,63,63
121606388,01,MANHATTAN,18250,409.2,0,0,0,0,16,16,170,170
320753449,01,BROOKLYN,82000,1058.1,0,0,0,0,2,2,27,27
420842011,01,QUEENS,0,420,0,0,0,20,1,0,15,0
121609152,02,MANHATTAN,50000,728.5,0,0,0,0,0,0,0,0
320753421,01,BROOKLYN,218020,2629.2,0,0,0,0,1,1,17,17
220285377,01,BRONX,0,200,0,0,0,0,0,0,0,0
121610747,03,MANHATTAN,15000,368,0,0,0,0,0,0,0,0
121611238,01,MANHATTAN,150000,876.75,0,0,0,0,4,4,34,34
121609152,03,MANHATTAN,11900,337.1,0,0,0,0,0,0,0,0
420842538,01,QUEENS,0,130,0,0,0,0,5,5,55,55
140076753,01,MANHATTAN,0,160,0,0,0,0,9,9,90,90
320753528,01,BROOKLYN,15000,368,0,0,0,0,2,2,22,22
121611185,01,MANHATTAN,17920,398.9,0,0,0,0,5,5,152,152
120845238,01,MANHATTAN,6000,275.3,0,0,0,0,32,32,384,384
121609508,02,MANHATTAN,1500,225,0,0,0,0,0,0,0,0
340058323,01,BROOKLYN,3500,245,0,0,0,0,1,1,10,10
121611318,01,MANHATTAN,109055,1346.5,0,0,0,0,4,4,40,40
121611489,02,MANHATTAN,420000,4539.5,0,0,0,0,0,0,0,0
121611470,01,MANHATTAN,150000,1758.5,0,0,0,0,6,6,90,90
121611470,02,MANHATTAN,240000,2685.5,0,0,0,0,0,0,0,0
121611489,01,MANHATTAN,240000,2685.5,0,0,0,0,12,12,120,120
121611452,01,MANHATTAN,55000,780,0,0,0,0,15,15,150,150
121609170,01,MANHATTAN,42000,646.1,0,0,0,0,34,34,426,426
121609161,01,MANHATTAN,222536,2510.4,0,0,0,0,34,34,344,344
121328492,01,MANHATTAN,1000,225,0,0,0,0,41,41,479,479
121611087,01,MANHATTAN,71060,955.1,0,0,0,0,5,5,55,55
420803740,01,QUEENS,75500,495.65,0,0,0,0,2,2,22,22
520127032,01,STATEN ISLAND,28400,253.6,0,0,0,0,2,2,25,25
320753467,01,BROOKLYN,0,420,0,0,0,18,2,0,25,0
320753476,01,BROOKLYN,0,420,0,0,0,20,2,0,20,0
420829205,01,QUEENS,12000,206.05,1351,1351,0,0,2,2,24,24
320753519,01,BROOKLYN,28050,512.2,0,0,0,0,2,2,22,22
121611194,01,MANHATTAN,78000,1016.9,0,0,0,0,6,6,92,92
121610140,01,MANHATTAN,10000,316.5,0,0,0,0,32,32,384,384
320753537,02,BROOKLYN,74000,975.7,0,0,0,0,0,0,0,0
320723801,01,BROOKLYN,1000,280,3498,3498,0,0,3,4,35,35
320438273,03,BROOKLYN,0,0,0,0,0,0,0,0,0,0
420842645,01,QUEENS,0,160,0,0,0,0,7,7,70,70
121599172,01,MANHATTAN,380000,4127.5,0,0,0,0,9,9,90,90
121611121,01,MANHATTAN,30000,522.5,0,0,0,0,12,12,169,169
220285073,01,BRONX,0,190,0,0,0,0,0,0,0,0
240025192,01,BRONX,15000,368,0,0,0,0,5,5,50,50
420607454,01,QUEENS,0,785.12,0,2584,0,0,0,2,0,33
121611201,01,MANHATTAN,32300,553.4,0,0,0,0,7,7,80,80
420842529,01,QUEENS,0,420,0,0,0,100,1,0,10,0
121604834,01,MANHATTAN,52500,759.4,0,0,0,0,10,10,116,116
320753485,01,BROOKLYN,0,420,0,0,0,20,3,0,32,0
121611327,01,MANHATTAN,26500,491.6,0,0,0,0,13,13,140,140
121611407,01,MANHATTAN,81750,1058.1,0,0,0,0,3,3,48,48
440079905,01,QUEENS,0,240,0,0,0,0,6,6,75,75
520133427,01,STATEN ISLAND,1000,225,0,0,0,0,5,5,49,49
320696252,03,BROOKLYN,0,0,0,0,0,0,0,0,0,0
121611470,03,MANHATTAN,15000,368,0,0,0,0,0,0,0,0
420841566,01,QUEENS,38000,299.95,0,0,0,0,2,2,24,24
220285082,01,BRONX,0,190,0,0,0,0,0,0,0,0
220288347,01,BRONX,3000,130,0,0,0,0,3,3,25,25
240025174,01,BRONX,30000,522.5,0,0,0,0,5,5,85,85
420840781,01,QUEENS,0,260,0,300,0,0,0,1,0,13
240025183,01,BRONX,40000,625.5,0,0,0,0,4,4,46,46
420807997,03,QUEENS,0,0,0,0,0,0,0,0,0,0
320755875,01,BROOKLYN,5000,320,9624,9624,0,0,3,3,32,32
121611693,01,MANHATTAN,20000,389.5,0,0,0,0,15,15,120,120
140076815,01,MANHATTAN,75000,986,0,0,0,0,13,13,173,173
220287605,01,BRONX,0,160,0,0,0,0,30,30,320,320
320697411,01,BROOKLYN,45800,687.3,0,0,0,0,6,6,65,65
420807997,02,QUEENS,0,0,0,0,0,0,0,0,0,0
121604932,01,MANHATTAN,39000,615.2,0,0,0,0,22,22,306,306
220288392,01,BRONX,9945,155.75,0,0,0,0,1,1,18,18
320753298,03,BROOKLYN,20000,419.5,0,0,0,0,0,0,0,0
420842814,01,QUEENS,48825,409.92,1946,2057,111,0,3,3,26,26
121611522,01,MANHATTAN,33400,723.7,0,0,0,0,6,6,88,88
420842672,01,QUEENS,60000,831.5,0,0,0,0,1,1,17,17
320756268,01,BROOKLYN,0,195,0,0,0,18,0,0,0,0
121611489,03,MANHATTAN,20000,419.5,0,0,0,0,0,0,0,0
320755740,01,BROOKLYN,128000,1691.9,0,0,0,0,3,3,30,30
121613478,01,MANHATTAN,0,420,0,0,0,25,1,0,25,0
240025165,01,BRONX,40000,625.5,0,0,0,0,3,3,45,45
121611764,01,MANHATTAN,3000,225,0,0,0,0,52,52,560,560
121601070,01,MANHATTAN,26400,491.6,0,0,0,0,26,26,358,358
420607463,01,QUEENS,0,716.72,0,2120,0,0,0,3,0,32
121611381,02,MANHATTAN,20000,419.5,0,0,0,0,0,0,0,0
320517758,01,BROOKLYN,100000,1698.12,7666,9203,1537,0,1,1,18,18
121611620,01,MANHATTAN,98000,1222.9,0,0,0,0,20,20,225,225
121601034,01,MANHATTAN,229941,2582.5,0,0,0,0,26,26,358,358
121540403,02,MANHATTAN,66000,893.3,0,0,0,0,0,0,0,0
121560765,01,MANHATTAN,1094980,5989.1,5978,6355,380,0,5,5,42,42
140076860,01,MANHATTAN,0,180,0,0,0,0,27,27,300,300
121611416,01,MANHATTAN,1606809,16765.6,0,0,0,0,25,25,277,277
320753298,01,BROOKLYN,219180,2479.5,0,0,0,0,2,2,31,31
220288418,01,BRONX,126000,1566.3,4620,7492,0,0,1,1,20,20
121328517,01,MANHATTAN,3000,195,0,0,0,0,1,1,210,210
420837615,01,QUEENS,3000,225,0,0,0,0,2,2,25,25
121600106,01,MANHATTAN,470450,5064.8,0,0,0,0,10,10,146,146
320738225,02,BROOKLYN,27000,491.6,0,0,0,0,0,0,0,0
121611924,01,MANHATTAN,3500,245,0,0,0,0,15,15,150,150
121560765,03,MANHATTAN,0,0,0,0,0,0,0,0,0,0
420842654,01,QUEENS,612000,6517.1,0,0,0,0,1,1,10,10
121606654,01,MANHATTAN,370500,4034.8,0,0,0,0,29,29,261,261
121611933,01,MANHATTAN,3000,225,0,0,0,0,11,11,113,113
320753555,01,BROOKLYN,121000,1619.8,0,0,0,0,1,1,20,20
140076879,01,MANHATTAN,14000,357.7,0,0,0,0,12,12,160,160
121576730,01,MANHATTAN,4000,130,0,0,0,0,5,5,66,66
121610701,01,MANHATTAN,360600,3931.8,0,0,0,0,18,18,210,210
121610122,01,MANHATTAN,675802,7176.3,0,0,0,0,19,19,178,178
121611880,01,MANHATTAN,184000,2108.7,0,0,0,0,6,6,60,60
420842609,01,QUEENS,14500,181.5,0,0,0,0,2,2,29,29
121611531,02,MANHATTAN,10000,316.5,0,0,0,0,0,0,0,0
121611425,01,MANHATTAN,330000,3612.5,0,0,0,0,3,3,64,64
120845283,01,MANHATTAN,34500,574,0,0,0,0,2,2,25,25
420842681,01,QUEENS,3000,225,0,0,0,0,1,1,14,14
420842734,01,QUEENS,30000,522.5,0,0,0,0,2,2,25,25
140076913,01,MANHATTAN,0,160,0,0,0,0,4,4,40,40
121601463,03,MANHATTAN,55000,780,0,0,0,0,0,0,0,0
121611988,01,MANHATTAN,5000,265,0,0,0,0,2,2,20,20
420826066,03,QUEENS,0,0,0,0,0,0,0,0,0,0
520121886,01,STATEN ISLAND,0,532.76,0,1798,0,0,0,3,0,26
320753635,01,BROOKLYN,173445,2005.7,0,0,0,0,2,2,69,69
121598235,01,MANHATTAN,0,260,0,0,0,0,12,12,137,137
420842761,01,QUEENS,50000,728.5,0,0,0,0,1,1,12,12
121602916,01,MANHATTAN,26000,481.3,0,0,0,0,12,12,125,125
320753840,01,BROOKLYN,0,170,0,0,0,0,4,4,45,45
121611942,01,MANHATTAN,84300,1089,0,0,0,0,16,16,150,150
220288454,01,BRONX,68000,913.9,0,0,0,0,5,5,50,50
520140231,01,STATEN ISLAND,0,651.08,0,1810,0,0,0,2,0,26
420842725,01,QUEENS,0,160,0,0,0,0,5,5,50,50
520140222,01,STATEN ISLAND,0,651.08,0,1810,0,0,0,2,0,26
320753868,01,BROOKLYN,144500,1707,0,0,0,0,5,5,46,46
121601463,01,MANHATTAN,575000,6136,0,0,0,0,42,42,676,676
220287482,01,BRONX,45000,677,0,0,0,0,5,5,50,50
420842823,01,QUEENS,0,260,0,352,0,0,0,1,0,10
320753895,01,BROOKLYN,0,160,0,0,0,0,2,2,27,27
320753957,01,BROOKLYN,125000,1501,0,0,0,0,3,3,38,38
121611130,01,MANHATTAN,5000,265,0,0,0,0,20,20,175,175
520140295,01,STATEN ISLAND,15500,186.65,0,0,0,0,3,3,32,32
121612175,01,MANHATTAN,4000,215,0,0,0,0,4,4,45,45
320762046,01,BROOKLYN,40000,625.5,0,0,0,0,1,1,12,12
121610355,01,MANHATTAN,500000,5363.5,0,0,0,0,36,36,368,368
220288409,01,BRONX,12300,317.4,0,0,0,0,2,2,20,20
220228518,01,BRONX,0,190,0,0,0,0,6,6,60,60
320755615,01,BROOKLYN,3000,225,0,0,0,0,1,1,14,14
140076995,01,MANHATTAN,30000,492.5,0,0,0,0,5,5,50,50
420829517,01,QUEENS,275000,3101,5640,7475,0,0,1,1,20,20
440079996,01,QUEENS,56365,800.6,0,0,0,0,3,3,30,30
420842789,01,QUEENS,3000,225,0,0,0,0,1,1,14,14
121612479,01,MANHATTAN,569000,6074.2,0,0,0,0,47,47,618,618
121612521,01,MANHATTAN,35000,574,0,0,0,0,31,31,310,310
121611461,01,MANHATTAN,13000,347.4,0,0,0,0,7,7,75,75
121547460,01,MANHATTAN,10000,316.5,0,0,0,0,17,17,170,170
220228509,01,BRONX,0,180,0,0,0,0,7,7,65,65
220288515,01,BRONX,0,160,0,0,0,0,18,18,180,180
320755606,01,BROOKLYN,3000,225,0,0,0,0,3,3,35,35
320743889,01,BROOKLYN,3000,225,0,0,0,0,6,6,66,66
140077011,01,MANHATTAN,0,160,0,0,0,0,3,3,32,32
540022410,01,STATEN ISLAND,6000,135.15,0,0,0,0,2,2,25,25
121569098,01,MANHATTAN,16800,388.6,0,0,0,0,17,17,170,170
220288524,01,BRONX,0,160,0,0,0,0,18,18,180,180
420841682,01,QUEENS,45000,677,0,0,0,0,2,2,58,58
340058537,01,BROOKLYN,114465,1398,0,0,0,0,6,6,72,72
340058396,01,BROOKLYN,1700,225,0,0,0,0,10,10,100,100
140077048,01,MANHATTAN,0,160,0,0,0,0,5,5,59,59
103643924,02,MANHATTAN,367500,4003.9,0,0,0,0,0,0,0,0
121611666,03,MANHATTAN,611875,6517.1,0,0,0,0,0,0,0,0
121611390,01,MANHATTAN,64000,872.7,0,0,0,0,5,5,53,53
121611381,01,MANHATTAN,12000,337.1,0,0,0,0,5,5,53,53
121611737,01,MANHATTAN,70800,944.8,0,0,0,0,7,7,127,127
121601034,02,MANHATTAN,64000,872.7,0,0,0,0,0,0,0,0
121591223,01,MANHATTAN,40100,635.8,0,0,0,0,12,12,135,135
121560765,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121610701,02,MANHATTAN,78900,1027.2,0,0,0,0,0,0,0,0
121611568,01,MANHATTAN,192500,2201.4,0,0,0,0,6,6,67,67
121611531,01,MANHATTAN,25000,471,0,0,0,0,50,50,681,681
320753822,01,BROOKLYN,96800,603.8,0,0,0,0,3,3,30,30
420837321,01,QUEENS,20000,247.25,1643,1643,0,0,2,2,20,20
121611103,01,MANHATTAN,24000,460.7,0,0,0,0,36,36,316,316
320536121,01,BROOKLYN,0,160,0,0,0,0,12,12,120,120
320753635,02,BROOKLYN,34000,563.7,0,0,0,0,0,0,0,0
220288463,01,BRONX,10000,446.5,0,0,0,0,5,5,50,50
121611997,01,MANHATTAN,23200,460.7,0,0,0,0,5,5,55,55
220288383,01,BRONX,11750,467.1,0,0,0,0,4,4,40,40
121610097,01,MANHATTAN,10000,481.5,0,0,0,0,17,17,170,170
140076931,01,MANHATTAN,14000,357.7,0,0,0,0,12,12,160,160
420842360,01,QUEENS,16352,191.8,0,0,0,0,2,2,21,21
420842770,01,QUEENS,13000,347.4,0,0,0,0,3,3,30,30
320380823,02,BROOKLYN,0,160,0,0,0,0,0,0,0,0
220210581,01,BRONX,0,18109.08,0,67844,0,0,0,11,0,104
320753920,01,BROOKLYN,35500,584.3,0,0,0,0,6,6,67,67
320761993,01,BROOKLYN,157600,2102.72,4033,5040,1007,0,3,3,37,37
121612497,01,MANHATTAN,9450,316.5,0,0,0,0,47,47,618,618
420842743,01,QUEENS,12000,166.05,0,0,0,0,2,2,24,24
121611915,01,MANHATTAN,0,180,0,0,0,0,5,5,55,55
121612433,01,MANHATTAN,3000,225,0,0,0,0,3,3,40,40
220288506,01,BRONX,0,600,0,0,0,75,0,0,0,0
220288436,01,BRONX,0,180,0,0,0,0,4,4,45,45
420826707,01,QUEENS,0,200,0,0,0,0,0,0,0,0
121606397,01,MANHATTAN,430000,4642.5,0,0,0,0,19,19,279,279
320756179,01,BROOKLYN,35000,574,0,0,0,0,2,2,30,30
121328508,01,MANHATTAN,2000,225,0,0,0,0,41,41,479,479
320754251,01,BROOKLYN,2000,225,0,0,0,0,8,8,80,80
121610373,01,MANHATTAN,400000,4333.5,0,0,0,0,36,36,368,368
320730777,01,BROOKLYN,1,280,1,1,0,0,1,1,7,7
320753430,01,BROOKLYN,30000,522.5,0,0,0,0,3,3,43,43
320753494,01,BROOKLYN,0,190,0,0,0,0,3,3,60,60
121603078,01,MANHATTAN,6000,330.3,2700,1800,0,0,3,3,39,39
121610131,01,MANHATTAN,25000,471,0,0,0,0,32,32,384,384
121611112,01,MANHATTAN,67000,958.6,13902,13902,0,0,7,7,75,75
121611363,01,MANHATTAN,36500,594.6,0,0,0,0,12,12,150,150
121611158,02,MANHATTAN,180000,2067.5,0,0,0,0,0,0,0,0
121586211,01,MANHATTAN,0,160,0,0,0,0,46,46,641,641
320730768,01,BROOKLYN,0,512,0,0,0,64,0,0,0,0
121610131,02,MANHATTAN,40000,625.5,0,0,0,0,0,0,0,0
121611158,01,MANHATTAN,500000,5363.5,0,0,0,0,23,23,240,240
220288356,01,BRONX,16400,388.6,0,0,0,0,6,6,72,72
121611666,02,MANHATTAN,42440,656.4,0,0,0,0,0,0,0,0
340058234,01,BROOKLYN,225000,2531,0,0,0,0,3,3,35,35
121611256,01,MANHATTAN,160000,1861.5,0,0,0,0,17,17,170,170
121608698,01,MANHATTAN,15000,368,0,0,0,0,6,6,74,74
121580627,01,MANHATTAN,37200,604.9,0,0,0,0,18,18,180,180
121604816,01,MANHATTAN,35000,574,0,0,0,0,14,14,132,132
